ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
310,20200409,20200421,20200416,28250,1,100,4,SO44369,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-09 00:00:00.000,2020-04-21 00:00:00.000,2020-04-16 00:00:00.000
313,20200409,20200421,20200416,18193,1,6,9,SO44370,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-09 00:00:00.000,2020-04-21 00:00:00.000,2020-04-16 00:00:00.000
311,20200409,20200421,20200416,17514,1,6,9,SO44371,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-09 00:00:00.000,2020-04-21 00:00:00.000,2020-04-16 00:00:00.000
310,20200409,20200421,20200416,17736,1,6,9,SO44372,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-09 00:00:00.000,2020-04-21 00:00:00.000,2020-04-16 00:00:00.000
310,20200410,20200422,20200417,13767,1,29,8,SO44373,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-10 00:00:00.000,2020-04-22 00:00:00.000,2020-04-17 00:00:00.000
310,20200410,20200422,20200417,14157,1,98,10,SO44374,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-10 00:00:00.000,2020-04-22 00:00:00.000,2020-04-17 00:00:00.000
310,20200410,20200422,20200417,14183,1,98,10,SO44375,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-10 00:00:00.000,2020-04-22 00:00:00.000,2020-04-17 00:00:00.000
349,20200410,20200422,20200417,29399,1,29,8,SO44376,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-04-10 00:00:00.000,2020-04-22 00:00:00.000,2020-04-17 00:00:00.000
310,20200410,20200422,20200417,28234,1,100,4,SO44377,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-10 00:00:00.000,2020-04-22 00:00:00.000,2020-04-17 00:00:00.000
349,20200410,20200422,20200417,25903,1,100,1,SO44378,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-04-10 00:00:00.000,2020-04-22 00:00:00.000,2020-04-17 00:00:00.000
351,20200410,20200422,20200417,11080,1,6,9,SO44379,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-04-10 00:00:00.000,2020-04-22 00:00:00.000,2020-04-17 00:00:00.000
310,20200410,20200422,20200417,17915,1,6,9,SO44380,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-10 00:00:00.000,2020-04-22 00:00:00.000,2020-04-17 00:00:00.000
313,20200411,20200423,20200418,14191,1,98,10,SO44381,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
347,20200411,20200423,20200418,11341,1,98,10,SO44382,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
310,20200411,20200423,20200418,28268,1,100,4,SO44383,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
311,20200411,20200423,20200418,28296,1,100,4,SO44384,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
314,20200411,20200423,20200418,28298,1,100,4,SO44385,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
312,20200411,20200423,20200418,28587,1,100,4,SO44386,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
351,20200411,20200423,20200418,11096,1,6,9,SO44387,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
310,20200411,20200423,20200418,17924,1,6,9,SO44388,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
313,20200411,20200423,20200418,17925,1,6,9,SO44389,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
314,20200411,20200423,20200418,17353,1,6,9,SO44390,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
313,20200411,20200423,20200418,17730,1,6,9,SO44391,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
314,20200411,20200423,20200418,17910,1,6,9,SO44392,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-11 00:00:00.000,2020-04-23 00:00:00.000,2020-04-18 00:00:00.000
345,20200412,20200424,20200419,29398,1,29,8,SO44393,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-04-12 00:00:00.000,2020-04-24 00:00:00.000,2020-04-19 00:00:00.000
313,20200412,20200424,20200419,28246,1,100,1,SO44394,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-12 00:00:00.000,2020-04-24 00:00:00.000,2020-04-19 00:00:00.000
314,20200412,20200424,20200419,28339,1,100,1,SO44395,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-12 00:00:00.000,2020-04-24 00:00:00.000,2020-04-19 00:00:00.000
345,20200412,20200424,20200419,25901,1,100,4,SO44396,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-04-12 00:00:00.000,2020-04-24 00:00:00.000,2020-04-19 00:00:00.000
330,20200412,20200424,20200419,14596,1,100,4,SO44397,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-12 00:00:00.000,2020-04-24 00:00:00.000,2020-04-19 00:00:00.000
312,20200412,20200424,20200419,17733,1,6,9,SO44398,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-12 00:00:00.000,2020-04-24 00:00:00.000,2020-04-19 00:00:00.000
311,20200413,20200425,20200420,28240,1,100,1,SO44399,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-13 00:00:00.000,2020-04-25 00:00:00.000,2020-04-20 00:00:00.000
312,20200413,20200425,20200420,28588,1,100,4,SO44400,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-13 00:00:00.000,2020-04-25 00:00:00.000,2020-04-20 00:00:00.000
312,20200413,20200425,20200420,17515,1,6,9,SO44401,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-13 00:00:00.000,2020-04-25 00:00:00.000,2020-04-20 00:00:00.000
314,20200414,20200426,20200421,13666,1,29,8,SO44402,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-14 00:00:00.000,2020-04-26 00:00:00.000,2020-04-21 00:00:00.000
350,20200414,20200426,20200421,19844,1,19,6,SO44403,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-04-14 00:00:00.000,2020-04-26 00:00:00.000,2020-04-21 00:00:00.000
314,20200415,20200427,20200422,28221,1,100,4,SO44404,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-15 00:00:00.000,2020-04-27 00:00:00.000,2020-04-22 00:00:00.000
310,20200415,20200427,20200422,28224,1,100,4,SO44405,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-15 00:00:00.000,2020-04-27 00:00:00.000,2020-04-22 00:00:00.000
313,20200415,20200427,20200422,28299,1,100,4,SO44406,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-15 00:00:00.000,2020-04-27 00:00:00.000,2020-04-22 00:00:00.000
351,20200415,20200427,20200422,11077,1,6,9,SO44407,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-04-15 00:00:00.000,2020-04-27 00:00:00.000,2020-04-22 00:00:00.000
351,20200415,20200427,20200422,11103,1,6,9,SO44408,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-04-15 00:00:00.000,2020-04-27 00:00:00.000,2020-04-22 00:00:00.000
320,20200415,20200427,20200422,25563,1,6,9,SO44409,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-15 00:00:00.000,2020-04-27 00:00:00.000,2020-04-22 00:00:00.000
310,20200416,20200428,20200423,28223,1,100,4,SO44410,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-16 00:00:00.000,2020-04-28 00:00:00.000,2020-04-23 00:00:00.000
312,20200416,20200428,20200423,28584,1,100,4,SO44411,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-16 00:00:00.000,2020-04-28 00:00:00.000,2020-04-23 00:00:00.000
349,20200416,20200428,20200423,11100,1,6,9,SO44412,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-04-16 00:00:00.000,2020-04-28 00:00:00.000,2020-04-23 00:00:00.000
310,20200417,20200429,20200424,13606,1,29,8,SO44413,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-17 00:00:00.000,2020-04-29 00:00:00.000,2020-04-24 00:00:00.000
311,20200417,20200429,20200424,28340,1,100,4,SO44414,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-17 00:00:00.000,2020-04-29 00:00:00.000,2020-04-24 00:00:00.000
312,20200417,20200429,20200424,28355,1,100,4,SO44415,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-17 00:00:00.000,2020-04-29 00:00:00.000,2020-04-24 00:00:00.000
345,20200417,20200429,20200424,11069,1,6,9,SO44416,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-04-17 00:00:00.000,2020-04-29 00:00:00.000,2020-04-24 00:00:00.000
311,20200417,20200429,20200424,17917,1,6,9,SO44417,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-17 00:00:00.000,2020-04-29 00:00:00.000,2020-04-24 00:00:00.000
311,20200417,20200429,20200424,17919,1,6,9,SO44418,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-17 00:00:00.000,2020-04-29 00:00:00.000,2020-04-24 00:00:00.000
310,20200417,20200429,20200424,17352,1,6,9,SO44419,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-17 00:00:00.000,2020-04-29 00:00:00.000,2020-04-24 00:00:00.000
311,20200417,20200429,20200424,17512,1,6,9,SO44420,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-17 00:00:00.000,2020-04-29 00:00:00.000,2020-04-24 00:00:00.000
313,20200418,20200430,20200425,13607,1,29,8,SO44421,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-18 00:00:00.000,2020-04-30 00:00:00.000,2020-04-25 00:00:00.000
326,20200418,20200430,20200425,19353,1,29,8,SO44422,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-18 00:00:00.000,2020-04-30 00:00:00.000,2020-04-25 00:00:00.000
313,20200418,20200430,20200425,28586,1,100,4,SO44423,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-18 00:00:00.000,2020-04-30 00:00:00.000,2020-04-25 00:00:00.000
312,20200418,20200430,20200425,17916,1,6,9,SO44424,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-18 00:00:00.000,2020-04-30 00:00:00.000,2020-04-25 00:00:00.000
311,20200418,20200430,20200425,17504,1,6,9,SO44425,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-18 00:00:00.000,2020-04-30 00:00:00.000,2020-04-25 00:00:00.000
314,20200419,20200501,20200426,13770,1,29,8,SO44426,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-19 00:00:00.000,2020-05-01 00:00:00.000,2020-04-26 00:00:00.000
314,20200419,20200501,20200426,14146,1,98,10,SO44427,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-19 00:00:00.000,2020-05-01 00:00:00.000,2020-04-26 00:00:00.000
313,20200419,20200501,20200426,28362,1,100,4,SO44428,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-19 00:00:00.000,2020-05-01 00:00:00.000,2020-04-26 00:00:00.000
314,20200419,20200501,20200426,28583,1,100,1,SO44429,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-19 00:00:00.000,2020-05-01 00:00:00.000,2020-04-26 00:00:00.000
313,20200419,20200501,20200426,17927,1,6,9,SO44430,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-19 00:00:00.000,2020-05-01 00:00:00.000,2020-04-26 00:00:00.000
312,20200419,20200501,20200426,17725,1,6,9,SO44431,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-19 00:00:00.000,2020-05-01 00:00:00.000,2020-04-26 00:00:00.000
314,20200420,20200502,20200427,14165,1,98,10,SO44432,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-20 00:00:00.000,2020-05-02 00:00:00.000,2020-04-27 00:00:00.000
312,20200420,20200502,20200427,28270,1,100,1,SO44433,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-20 00:00:00.000,2020-05-02 00:00:00.000,2020-04-27 00:00:00.000
310,20200420,20200502,20200427,28580,1,100,4,SO44434,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-20 00:00:00.000,2020-05-02 00:00:00.000,2020-04-27 00:00:00.000
312,20200421,20200503,20200428,28573,1,100,1,SO44435,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-21 00:00:00.000,2020-05-03 00:00:00.000,2020-04-28 00:00:00.000
322,20200421,20200503,20200428,26630,1,19,6,SO44436,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-21 00:00:00.000,2020-05-03 00:00:00.000,2020-04-28 00:00:00.000
344,20200421,20200503,20200428,11076,1,6,9,SO44437,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-04-21 00:00:00.000,2020-05-03 00:00:00.000,2020-04-28 00:00:00.000
312,20200421,20200503,20200428,17909,1,6,9,SO44438,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-21 00:00:00.000,2020-05-03 00:00:00.000,2020-04-28 00:00:00.000
310,20200422,20200504,20200429,14195,1,98,10,SO44439,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-22 00:00:00.000,2020-05-04 00:00:00.000,2020-04-29 00:00:00.000
312,20200422,20200504,20200429,12261,1,39,7,SO44440,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-22 00:00:00.000,2020-05-04 00:00:00.000,2020-04-29 00:00:00.000
312,20200422,20200504,20200429,22118,1,19,6,SO44441,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-22 00:00:00.000,2020-05-04 00:00:00.000,2020-04-29 00:00:00.000
334,20200422,20200504,20200429,14599,1,100,1,SO44442,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-22 00:00:00.000,2020-05-04 00:00:00.000,2020-04-29 00:00:00.000
310,20200422,20200504,20200429,17370,1,6,9,SO44443,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-22 00:00:00.000,2020-05-04 00:00:00.000,2020-04-29 00:00:00.000
311,20200424,20200506,20200501,13697,1,29,8,SO44444,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-24 00:00:00.000,2020-05-06 00:00:00.000,2020-05-01 00:00:00.000
314,20200425,20200507,20200502,17478,1,6,9,SO44445,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-25 00:00:00.000,2020-05-07 00:00:00.000,2020-05-02 00:00:00.000
313,20200425,20200507,20200502,17914,1,6,9,SO44446,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-25 00:00:00.000,2020-05-07 00:00:00.000,2020-05-02 00:00:00.000
312,20200426,20200508,20200503,12265,1,39,7,SO44447,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
311,20200426,20200508,20200503,28264,1,100,1,SO44448,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
312,20200426,20200508,20200503,28293,1,100,4,SO44449,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
310,20200426,20200508,20200503,28294,1,100,4,SO44450,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
313,20200426,20200508,20200503,28295,1,100,1,SO44451,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
332,20200426,20200508,20200503,20164,1,98,10,SO44452,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
310,20200426,20200508,20200503,17923,1,6,9,SO44453,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
310,20200426,20200508,20200503,17926,1,6,9,SO44454,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
312,20200426,20200508,20200503,17513,1,6,9,SO44455,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
320,20200426,20200508,20200503,25560,1,6,9,SO44456,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-26 00:00:00.000,2020-05-08 00:00:00.000,2020-05-03 00:00:00.000
311,20200427,20200509,20200504,28196,1,100,1,SO44457,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-27 00:00:00.000,2020-05-09 00:00:00.000,2020-05-04 00:00:00.000
314,20200427,20200509,20200504,28247,1,100,1,SO44458,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-27 00:00:00.000,2020-05-09 00:00:00.000,2020-05-04 00:00:00.000
314,20200427,20200509,20200504,28288,1,100,4,SO44459,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-27 00:00:00.000,2020-05-09 00:00:00.000,2020-05-04 00:00:00.000
334,20200427,20200509,20200504,20150,1,98,10,SO44460,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-27 00:00:00.000,2020-05-09 00:00:00.000,2020-05-04 00:00:00.000
313,20200427,20200509,20200504,17918,1,6,9,SO44461,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-27 00:00:00.000,2020-05-09 00:00:00.000,2020-05-04 00:00:00.000
311,20200428,20200510,20200505,14155,1,98,10,SO44462,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
332,20200428,20200510,20200505,19340,1,29,8,SO44463,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
314,20200428,20200510,20200505,22120,1,19,6,SO44464,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
320,20200428,20200510,20200505,14613,1,100,1,SO44465,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
334,20200428,20200510,20200505,26640,1,19,6,SO44466,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
346,20200428,20200510,20200505,11070,1,6,9,SO44467,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
351,20200428,20200510,20200505,11075,1,6,9,SO44468,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
314,20200428,20200510,20200505,17734,1,6,9,SO44469,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
313,20200428,20200510,20200505,17735,1,6,9,SO44470,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
322,20200428,20200510,20200505,25561,1,6,9,SO44471,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-28 00:00:00.000,2020-05-10 00:00:00.000,2020-05-05 00:00:00.000
312,20200429,20200511,20200506,13685,1,29,8,SO44472,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-29 00:00:00.000,2020-05-11 00:00:00.000,2020-05-06 00:00:00.000
312,20200429,20200511,20200506,28255,1,100,1,SO44473,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-04-29 00:00:00.000,2020-05-11 00:00:00.000,2020-05-06 00:00:00.000
330,20200429,20200511,20200506,14601,1,100,4,SO44474,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-04-29 00:00:00.000,2020-05-11 00:00:00.000,2020-05-06 00:00:00.000
