answerDate,surveyType,NPS_BSC,impactInteraction,reason,improvement,NPS_Coverage_Team,impactLastInteraction,reasonLastInteraction,improvementLastInteraction,Nps_rel,PDR,expectedBusiness,commRelation,commFactor,commOther
2,1,,,,,,,,,9.0,"Es seguro pero la nueva plataforma para negocios es muy engorrosa, por tantas veces que solicita la clave y el tocken, pero la seguridad es buena, la respuesta es buena, los asesores de la linea algunos dan la informacion a medias, otros explican todo excelentemente y los asesories de pyme son buenos",1.0,"que los asesores de linea manejen el mismo idioma, es decir que tengan el mismo conocimiento y no que uno llame a una asesoria y debe llamar 3 o 4 veces por que le dan todo por temitas","como reitero en la linea de asesoria telefonica, hay unos asesores que como que no hablan el mismo idioma y para el mismo tema debe llamar uno varias veces hasta que le corresponde el asesor que sabe y explica todo bien",
2,1,,,,,,,,,10.0,,1.0,,,
2,2,10.0,3.0,,,,,,,,,,,,
2,1,,,,,,,,,10.0,excelente atención,2.0,Que se mantenga el personal y no se cambie para mejor su continuidad,La eficiencia y la orientacion,Que han mejorado en su nivel profesional y servicio
2,2,10.0,5.0,Por el excelente servicio al cliente,Opino que como prestan los servicios en este momento son impecables,,,,,,,,,,
2,1,,,,,,,,,8.0,,2.0,Mejor comunicación,Poca comunicación,
2,1,,,,,,,,,10.0,porque es una compañia prestigiosa y con una atencion excelente,2.0,,,
2,1,,,,,,,,,10.0,"Muy buena atención, asesoría y acompañamiento.",1.0,,Los varios años de relación comercial han sido muy satisfactorios para ambas partes.,
2,1,,,,,,,,,9.0,"ME ACLARARON DUDAS  Y FACILITARON INFORMACION QUE SOLICITABA 
GRACIAS",1.0,,,
2,1,,,,,,,,,7.0,Es un banco que tiene oportunidades de mejora en sistematización.,2.0,Hacer los procesos de crédito mas fáciles y tener tasas mas competitivas,,
2,1,,,,,,,,,3.0,Los procesos son muy demorados.,2.0,Agilizar los procesos.,"Ejecutivo de Relación excelente, pero los procesos en la banca deficientes.",
2,1,,,,,,,,,10.0,"Banco agil, oportuno y que se adapta a las necesidades del cliente.",1.0,Mantener los estadares e calidad que se gan presentado.,Calidad en el servicio y excelencia de relación humana.,
2,1,,,,,,,,,9.0,Muy buen servicio y disposición de los asesores,1.0,,,
2,1,,,,,,,,,7.0,,1.0,,,
2,2,10.0,3.0,,,,,,,,,,,,
2,3,,,,,9.0,3.0,N,N,,,,,,
2,2,10.0,3.0,,,,,,,,,,,,
2,2,10.0,3.0,bna,,,,,,,,,,,
2,2,0.0,5.0,No dan soluciones rápidas,ustedes complican los procesos tan sencillos como enviar los extractos bancarios. muy mal servicio,,,,,,,,,,
2,2,7.0,4.0,,,,,,,,,,,,
2,2,10.0,5.0,la rapidez para solucionar inquietudes,esta bien el servicio,,,,,,,,,,
2,1,,,,,,,,,5.0,,3.0,tener la informacion mas a la mano en la banca virtual,,
2,2,3.0,2.0,mi equipoo es mac y ustedes no estan preparados,mejorar trus raport para mac,,,,,,,,,,
2,1,,,,,,,,,10.0,,1.0,mejorar el portal y ofrecer al cliente diferentes productos,,
2,1,,,,,,,,,10.0,,1.0,mejores tasas y cupos,siempre esta dispuesto a ayudar con las oportunidades y operaciones de la empresa,
2,1,,,,,,,,,0.0,,2.0,,,
2,1,,,,,,,,,5.0,El portal no tiene buenas herramientas. Adicional en mi cuenta personal la tarjeta de crédito se demora varios días en actualizarse.,2.0,Mejorar los portales que sean mas amigables con mejores herramientas y con actualizaciones inmediatas.,,
2,1,,,,,,,,,8.0,,1.0,,,
2,1,,,,,,,,,10.0,,1.0,,,
2,1,,,,,,,,,10.0,Excelencia en el servicio,1.0,"Mejorar la plataforma para pagos electrónicos, el sistema es muy intermitente y para nuestra operación y tipo de servicio que prestamos, debemos ser agiles y oportunos ya que el no serlo nos podría generar sanciones y sobrecostos que afectarían significativamente a nuestros clientes","La calidad y atención del servicio, disponibilidad inmediata y oportuna",
2,1,,,,,,,,,8.0,Cercania e interes de construir relación de largo plazo por parte de los gerentes,2.0,,excelente seguimiento e interes en afianzar la relación,
2,1,,,,,,,,,10.0,,1.0,,,
2,3,,,,,9.0,5.0,muy buenos asesores,mandarme la asesora mas seguido,,,,,,
2,1,,,,,,,,,10.0,Por el servicio y la nueva plataforma,1.0,"Cotminuar brindando el apoyo financiero y la disponibilidad de recursos. 
Mantener sin cobro las transacciones a otros bancos",Porque Javier Diaz siempre esta disponible ante mis necesidades. Tenemos una excelente comunicación,Agradecer el servicio del asesor
2,1,,,,,,,,,6.0,,1.0,Volver a habilitar la oficina de paloquemao,,
2,1,,,,,,,,,10.0,,1.0,,,
2,1,,,,,,,,,10.0,Me gusta su atencion y agilidad en la respuesta,1.0,Por el momento nada,,
2,1,,,,,,,,,10.0,excelente servicio,2.0,,,
2,1,,,,,,,,,9.0,Es bueno,1.0,,Muy buena satisfacción con el servicio,No
2,1,,,,,,,,,10.0,muy buena atencion y disposicion para resolver inconvenientes.,1.0,asi estamos bien,,
2,1,,,,,,,,,10.0,"Excelente servicio, la atención es rápida y eficaz",1.0,Habilitar en el portal empresarial la descarga de extractos de la Fiducia,,
2,1,,,,,,,,,9.0,,1.0,,,
2,1,,,,,,,,,9.0,"La experiencia con el banco es muy buena, solamente les recomendaría mejorar la nueva plataforma, ya que muchas cosas desmejoraron en la plataforma, al descargar movimientos toso esta desconfigurado, los extractos bancarios también le falta un bune formato.",1.0,"hacer una revisión a la plataforma, se hace necesario que los cambios mejoren y no desmejoren, importante revisar cada una de las opciones qeu tiene la plataforma y sea revisada para mejorar, formatos de descarga en movimientos de cuentas desconfigurados, al revisar el listado de pagos masivos se debe desplegar mucha veces la pestaña de mas, para ver en volumen de transferencias se complica, para crear un nuevo proveedor de manera individual toca bajar tosa la pagina, debería existir un botos en la parte superior, en fin estas son algunas de las cosas qeu hay por que mejoren en la plataforma   

la oficina existente en Ibague de la cra 5a, son excelentes todos los funcionarios les extiendo una valoración a ellos de 10 ya que son muy atentos en todos lo servicios y requerimientos.","Todo el personal qeu ,me soporta en el banco me apoya y me brinda soluciones, les animo a que sigan siendo buenos en todo y si pueden mejoren cada día","Nuevamente quiero exaltar a cada uno de los funcionarios de la oficina Ibague Cra 5a, es una oficina en la que brindan soluciones y las personas que funcionan son excelentes."
2,1,,,,,,,,,10.0,excelente servicio,1.0,,,
2,1,,,,,,,,,10.0,servicio,1.0,,,
2,2,9.0,4.0,,la linea de atención  muy congestionada. gracias.,,,,,,,,,,
2,1,,,,,,,,,8.0,La plataforma no es muy amigable y me genera mucho conflicto al momento de pagos sobre todo porque no es una tarea rutinaria,1.0,"Ofrecer y entregar nuevas herramientas de trabajo por ejemplo, nosotros necesitamos tarjetas de credito de uso para el personal de altos cargos de la empresa.","Con la nueva ejecutiva de cuenta me siento mejor atendida que con los profesionales anteriores, ojala el servicio se mantenga y mejore con nuevos productos que requerimos.","Me interesa poder tener la facilidad de abrir cuentas en el exterior y tener tarjetas de crédito para los pagos de viajes de nuestros ejecutivos en sus visitas comerciales, por tanto me interesa apoyo frente a la obtención de estos servicios."
2,2,7.0,4.0,No se dio solucion a la solicitud,,,,,,,,,,,
2,1,,,,,,,,,9.0,,1.0,,,
2,3,,,,,6.0,2.0,MUCHA TRAMITOLOGIA,,,,,,,
2,2,9.0,3.0,,,,,,,,,,,,
2,2,8.0,5.0,MUY AMABLE LA ATENCION DE ALEXIS EN LA LINEA Y SOLUCIONO MIS PREGUNTAS,,,,,,,,,,,
2,1,,,,,,,,,8.0,Han mejorado la experiencia con las herramientas tecnológicas y de seguridad,2.0,Hacer los procesos más sencillos,,
2,1,,,,,,,,,7.0,"Porque es muy ""desconocido"" aún con respecto a otras plataformas como la de bancolombia que tienen un alcance mucho mayor en la población y otras empresas",2.0,Disminuir los costos asociados al manejo de las cuentas,Porque el servicio esta adecuado para el tamaño de la empresa,
2,2,10.0,3.0,,,,,,,,,,,,
2,2,9.0,5.0,Me colaboraron rapido,,,,,,,,,,,
2,2,10.0,5.0,"La última persona que me atendió, recuerdo su nombre Alejandro fue tan amable y tuvo mucha paciencia hasta que logramos hacer el proceso que necesitaba. Que pesar que no recuerdo su apellido...pero me imagino que allá tienen el registro, da gusto con personas que les gusta su trabajo y lo hacen muy bien y especialmente que quieren la entidad para la cual trabajan, sentido de pertenencia. gracias",En este momento me siento muy bien con ustedes. muchas gracias,,,,,,,,,,
2,2,10.0,5.0,La atención prestada por los colaboradores del banco es excelente,,,,,,,,,,,
2,1,,,,,,,,,10.0,,1.0,,,
2,2,9.0,3.0,,,,,,,,,,,,
2,3,,,,,10.0,5.0,,,,,,,,
2,1,,,,,,,,,7.0,Porque son súper demorados para enviar los soportes de las inversiones en cdt.,2.0,Es la única entidad financiera que se demora muchísimo par enviar el soporte de Deceval de los cdts.,"Porque es una excelente gerente de cuenta, pero el banco no le ayuda a tener un mejor servicio",
2,1,,,,,,,,,9.0,la plataforma aun falla,1.0,no tantas caidas de la plataforma,"amabilidad, disposicion para atendernos",no
2,2,10.0,5.0,La persona que me atendió fue muy amable y me soluciono la situación,,,,,,,,,,,
2,1,,,,,,,,,10.0,"Atención al cliente, dinamismos, rápidos en la solución de problemas y responsables",1.0,Está bien,La trayectoria y antigüedad que tenemos con el banco y sus asesores,
2,1,,,,,,,,,10.0,Excelente servicio!,2.0,,,
2,1,,,,,,,,,9.0,Por la buena atencion de nuestro ejecutivo Jerson Zea,1.0,simplificar los pagos y autenticaciones,"Sharon Cuellar y Jerson Zea nos han atendido excelente, siempre dispuestos a atender a nuestros requerimientos, excelentes",
2,1,,,,,,,,,9.0,La disposición del personal y su buena actitud frente a los retos que se presentan en el día a día generan una buena dinámica entre las partes.,1.0,"Mejorar los canales transaccionales como el portal Bancario, estos nos son del todo amigables con el usuario y el uso de complementos que deban instalarse en el equipo dificulta el uso del mismo dado que al presentarse un cambio de equipo se debe realizar todo el proceso de instalación que esta sujeto a tiempos de disponibilidad de las áreas de tecnología.","El gerente de relación siempre esta dispuesto a ayudar en la gestión, sin embargo, las áreas de apoyo en momentos presentas espacios de respuesta muy largos lo que impide el cumplimiento de los compromisos o el comienzo de nuevos negocios con el Banco.",
2,1,,,,,,,,,9.0,,2.0,responder mas oportunamente y mejorar los procesos de actualización de firmas y cambio de claves banca virtual es muy demorado o hay mucho trámite,,
2,1,,,,,,,,,7.0,La atención en las oficinas es muy demorada.,2.0,"Anticipar las solicitudes de los clientes, recordar vencimientos de títulos valores, ofrecer tasas con anticipación, ofrecer oportunidades de inversión, acompañar y asesorar al cliente.",,
2,1,,,,,,,,,7.0,Sin comentarios,2.0,Más asistencia y mayor agilidad en responder las solicitudes,Servicio,No
2,2,9.0,3.0,,,,,,,,,,,,
2,2,10.0,5.0,,,,,,,,,,,,
2,1,,,,,,,,,10.0,,2.0,,"Muy amable, siempre esta pendiente para todo lo que necesitemos",
2,1,,,,,,,,,7.0,,1.0,,,
2,1,,,,,,,,,10.0,Atencion eficaz y su amabilidad,1.0,cada dia estar alli,,
2,1,,,,,,,,,10.0,BUEN SERVICIO AL CLIENTE,1.0,INCREMENTO DE CUPO,,
2,2,2.0,1.0,Banco caro y malo,"Dificil pregunta
Aterradoramente costosos",,,,,,,,,,
2,2,10.0,4.0,,,,,,,,,,,,
2,2,9.0,4.0,Fue mas fácil comunicarme,Por el momento todo esta bien.,,,,,,,,,,
2,1,,,,,,,,,10.0,El soporte que brindan es oportuno.,1.0,,"Acompañamiento en cada una de las negociaciones, con oferta de alternativas aplicables para el negocio y el disponible.",
2,1,,,,,,,,,10.0,Calidad en la atención y resolución de necesidades,1.0,Mejorar la gestión de trámites en la página web que a veces son muy complejos,La atención de la gerente asignada es inmejorable,
2,1,,,,,,,,,8.0,POR EL BUEN SERVICIO,2.0,MEJORAR LA PLATAFORMA,,
2,1,,,,,,,,,10.0,manejan una buena plataforma de recaudos y pagos a proveedores,1.0,un manejo de una app para manejo de pagos en linea desde el celular,buen trato con los clientes,gracias
2,3,,,,,10.0,5.0,Un servicio excelente,por ahora nada,,,,,,
2,2,10.0,5.0,Conexión rápida y solución a la situación.,,,,,,,,,,,
2,2,3.0,1.0,"Cuando se entra al sistema para realizar las autorizaciones de pagos casi siempre hay algún  problema, dice no hay conexión , su clave expiró y otros",Mejorar la banca en línea,,,,,,,,,,
2,2,0.0,1.0,Xq hice un retiro de un cajero no me dio el dinero y si me lo descontaron dela cuenta para complemento han pasado 6 días y no me lo han rembolsado.,,,,,,,,,,,
2,2,1.0,1.0,"La promesa de valor se incumplió,  no nos dieron solución efectiva dentro del portal y nos toco presionar por una solución efectiva","Cumplir lo que prometen en la oferta, ofrecieron un canal de atención preferencial y no se cumplió",,,,,,,,,,
2,2,10.0,5.0,Servicio y apoyo,,,,,,,,,,,
2,2,2.0,5.0,"Plataforma poco interactiva, atención al cliente deficiente.",,,,,,,,,,,
2,2,10.0,5.0,Responden oportunamente,Atender Poot tu ámente como hasta ahora,,,,,,,,,,
2,2,9.0,4.0,las indicaciones son claras.,gracias,,,,,,,,,,
2,3,,,,,10.0,5.0,Pronta respuesta,,,,,,,
2,3,,,,,10.0,3.0,La misma experiencia,"Las autorizaciones de las operaciones deben ser más directas, esto hace la experiencia más agradable.",,,,,,
2,2,10.0,5.0,Muy buena atención,,,,,,,,,,,
2,2,9.0,5.0,,,,,,,,,,,,
2,2,10.0,5.0,"existe mucha empatia por parte de los asesores al momento de recibir las llamadas,  siempre estan buscando la forma de resolver las dudas y solicitudes realizadas.
las respuestas se dan en periodos oportunos.
agradecimientos en general.",,,,,,,,,,,
2,2,10.0,5.0,LA ATENCIÓN FUE EXCELENTE Y LA PERSONA SUPO EXPLICARME MUY BIEN SOBRE LA DUDA QUE TENÁI,ME GUSTARÍA NUESTRA ASESORA ESTUVIERA MÁS AL PENDIENTE DE NUESTRAS NECESIDADES,,,,,,,,,,
2,2,10.0,5.0,Mejores servicios,,,,,,,,,,,
2,2,2.0,2.0,la plataforma es complicada y se bloquea facilmente,,,,,,,,,,,
2,1,,,,,,,,,8.0,"El portafolio de productos es excelente, al igual que la atención en cada uno de sus canales, ya sean presenciales, o virtuales, la atención es oportuna y pertinente, al igual que las soluciones cuando se presenta alguna eventualidad, la calidez de su talento humano dispuesto a colaborar marcan la diferencia.",1.0,"es importante contar con mas canales que faciliten las operaciones de las personas, ya sean mas cajeros multifuncionales con los cuales los clientes puedan hacer, sus pagos y consignaciones ya que al nivel de alianzas con otros puntos de pago es muy pobre al menos en el atlantico, el convenio con servibanca es muy bueno, sin embargo carecen de puntos de atención para la población que se ubica al sur de la ciudad de barranquilla y municipios aledaños y el recorrido es muy largo para llegar a una oficina y recibir la atención que se necesite.",,
2,1,,,,,,,,,10.0,"Buenas tasas, buen servicio al cliente, amabilidad,",1.0,Incremento tasas de interes,"Muy buen servicio al cliente, buena asesoria",
2,2,10.0,5.0,Resolvimos con eficiencia la solicitud que realizamos. Muy buena actitud de parte de las asesoras.,,,,,,,,,,,
2,2,10.0,5.0,"los procesos para relazar movimientos me parece mucho mas rápidos y seguros para los clientes, tambien porque los servicios en la banca virtual son muy eficientes estamos muy satisfechas con todos los servicios del banco . Excelente",estamos muy satisfechas con los servicios prestados por el banco durante el tiempo que llevamos como clientes del banco tener la banca virtual ha significado tener todos los servicios en uno.,,,,,,,,,,
2,1,,,,,,,,,10.0,"Por la disposición de sus empleados, su amabilidad y la facilidad de hacer transacciones tanto presenciales como virtuales.
En cuanto a las instalaciones excelentes, el sistema de turno es muy bueno y los horarios continuos que nos permiten en cualquier momento hacer transacciones presenciales.",1.0,"Nos gustan las instalaciones en centros comerciales, en donde la seguridad es mayor",Principalmente el trato y la familiaridad con que nos relacionamos en las oportunidades que hemos solicitado asesorías.,
2,1,,,,,,,,,10.0,"soy una nueva administradora en la empresa.  La Asesoria que necesitaba en muchos aspectos la recibi oportunamente y con mucha cercania y buen desempeño de la Asesora Sra. Carolina Fernandez Herrera, al actualizar las cuentas, los soportes, adquisicion de boton de pago en las facturas, su atencion continua, y mucha dedicacion en el servicio al cliente, su trato agradable y discreto.",1.0,"Mantener la seguridad en la plataforma de la banca virtual.
La atencion cordial en la ventanilla de los bancos.
Su dedicación a cada cliente.
Buscando nuevas posibilidades para el mejoramiento de las empresas y el suyo como institucion bancaria.","Son satisfactorias sus politicas de atencion al cliente, buena comunicacion cuando hay algunos cambios necesarios. 
la atencion y cordialidad.",felicitarlos porque capto que buscan superarse e ir a la vanguardia en la atencion al cliente y en los servicios que ofrecen. muy agradecida.
2,2,9.0,4.0,Me ayudaron de manera expedita a resolver el inconveniente de ingreso a la banca virtual,"Disminuir los costos de productos bancarios y tener oficinas más cercanas a la Copropiedad, para hacer efectivo el pago por recaudo empresarial, ya que muchos de nuestros copropietarios no están bancarizados y/o no acuden a medios digitales para efectuar el pago de sus obligaciones.",,,,,,,,,,
2,1,,,,,,,,,10.0,"Porque nos ha sido de mucha ayuda y beneficio a nosotros como empresa, manteniendonos al dia con el prestamo solicitado, aprobado y desembolsado. Lo recomendamos a cualquier empresa, grande, mediana o pequeña y tambien a modo personal",1.0,,,
2,1,,,,,,,,,10.0,"Desde que cambiaron toda la plataforma virtual, scotia bank se volvio un banco muy competitivo, lleno de novedades para sus clientes, nos encanta realmente que puedan mejorar para nosotros y Javier realmente es muy atento con nosotros.",1.0,"POr el momento buscando la manera de hacer mas facil los pagos, a traves de tarjetas o demas.","Javier es una persona realmente amable y que sabe muy bien todos los productos de colpatria, siempre tiene disponibilidad para atender una llamada y ayudarnos con cualquier cosa, muchas gracias a colpatria por tener esta clase de personas en su equipo de trabajo.",MUCHAS GRACIAS COLPATRIA
2,2,1.0,2.0,"He intentado comunicarme con mi asesora de banca Pyme, quien me responde un día después si es que lo hace",Me encantaría saber si puedo cambiar con un asesor de banca Pyme con quien pueda tener una comunicación fluida y ojalá responder mis preguntas sobre los productor Pyme en los que estoy interesada,,,,,,,,,,
2,1,,,,,,,,,5.0,"Sus respuestas y procesos, son muy demorados.",1.0,"Dar respuesta inmediata a todos los requerimientos.
Acompañar al cliente en Todo lo que requiera.
Esta es una operación gana gana. No pierde el cliente y Gana Colpatria.",,
2,3,,,,,0.0,1.0,"Llevo más de 6 meses intentando conectar mi cuenta a mi pasarela de pagos y no recibo respuesta.
En el intertanto mi negocio se pone en riesgo de default 
Muy mal servicio.
Poco transparente, lleno de errores, lento, etc.
Gran error elegir este banco",Dándome las soluciones que requieren este caso celeridad en la entrega de los códigos de venta no presencial,,,,,,
2,3,,,,,10.0,5.0,,,,,,,,
2,2,3.0,5.0,"pienso q cosas concretas q lo puede hacer cualquiera se necesita la persona.el tiempo para realizar los tramites duran mucho ej. una chequer.
los extractos bancarios demoran una eternidad.",atencion al cliente no tiene culpa el atiende la necesidad son las politicas del banco q hacen la demora de las cosas.,,,,,,,,,,
2,2,8.0,3.0,,Poder ingresar al portal con mi usuario y contraseña,,,,,,,,,,
2,1,,,,,,,,,9.0,"Se ha recibido un trato muy ágil, oportuno y eficiente",1.0,"Tener presencia, productos y servicios estándar en la región. Requerimos el mismo servicio especialmente en Suramérica","Respuesta agiles, oportunas y eficientes",
2,2,10.0,5.0,,,,,,,,,,,,
2,1,,,,,,,,,5.0,Por servicio deficiente,3.0,Mejorar el servicio,,
2,1,,,,,,,,,10.0,Son excelentes,1.0,Prestamos,Son buenos pero no prestan un seguimiento al cliente,
2,1,,,,,,,,,9.0,Buen servicio y disposición,1.0,"Implementar las mejoras tecnológicas que se requieren, para poder absorber por completo la operación del cliente. Mejorar las condiciones de tasa, de modo que sea más competitiva la entidad frente a otros participantes del mercado.",,
2,1,,,,,,,,,8.0,Si,1.0,Crédito,"No apoyan a los emprendedores, nos ven como un riesgo y NO se toman la molestia de indagar si el negocio es viable para otorgar un crédito",Por ahora no
2,1,,,,,,,,,8.0,,1.0,,,
2,1,,,,,,,,,8.0,"No tenemos mucha cercanía con los ejecutivos de cuentas, siempre debemos llamar para cualquier solicitud",1.0,Estar mas pendientes y hacer los seguimientos a las solicitudes que hacemos.,,
2,1,,,,,,,,,7.0,No hay oficinas en la ciudad,2.0,Deberian abrir una ofifcina en Sincelejo,,
2,1,,,,,,,,,9.0,,1.0,Actualmente estamos satisfechos con El servicios.,Satisfechos con El servicios en general y nuestro ejecutivo de cuenta y entendemos que require tiempo implementar y aprender el maneja de  La Blanca virtual pero vemos El esfuerzo por hacer posible que Todo funcione lo mejor y mas facil. Gracias,
2,1,,,,,,,,,8.0,porque la atencion fisica es muy demorada,1.0,Brindar oportunidades de seguir creciendo,nos sentimos un cliente mas no hay presencia constante de asesores o gerentes del banco a nivel financiero ni siquiera tenemos la posibilidad de adquirir una tarjeta de credito o un portafolio financiero minimo,
2,1,,,,,,,,,9.0,,1.0,poder tener acceso a más productos,,
2,1,,,,,,,,,10.0,buena atencion y responsabilidad,1.0,de pronto no demorar cuando uno llama a la linea de atecion al cliente,,
2,1,,,,,,,,,10.0,Por la atencion,1.0,,,
2,1,,,,,,,,,9.0,cobertura en las principales ciudades,2.0,proteccion en ataques ciberneticos,Soluciones y atencion al cliente de forma eficiente,No por el momento
2,1,,,,,,,,,10.0,"Nuestra gerente, es muy diligente en solucionar o ayudar cualquier solicitud por parte nuestra",1.0,La linea telefonica de atencion sean mas eficientes o que todo se pueda realizar con nuestra geerente que nos da una solucion mas efectiva,eficiencia de la gerente,no
2,1,,,,,,,,,7.0,,1.0,,,
2,1,,,,,,,,,8.0,,1.0,,,
2,1,,,,,,,,,10.0,excelente servicio  por parte del comercial,1.0,estando a la vanguardia de la tecnología y estoy seguro de que están en ese proceso.,,
2,1,,,,,,,,,9.0,"la evaluación es para el banco en general, ya que se presentaron en el año varios bloqueos en la plataforma virtual, ocasionando esto demora en los pagos de proveedores e inconformidad. Valga la aclaración que tuvimos la colaboración de nuestra asesora.",1.0,Ayuda oportuna cuando la plataforma presente bloqueos. facilidad para pagar impuestos.,,
2,1,,,,,,,,,9.0,,1.0,Revisar el interfaz de la plataforma a una forma mas amigable de manejar.,,
2,1,,,,,,,,,9.0,,2.0,Mejorar la Banca Virtual,,
2,1,,,,,,,,,7.0,,2.0,.,,
2,2,10.0,5.0,SIEMPRE SIEMPRE ENCUENTRO SOLUCIONES RÁPIDAS Y OPORTUNAS,COMO ESTA HASTA EL MOMENTO ESTA BIEN,,,,,,,,,,
2,2,10.0,3.0,,,,,,,,,,,,
2,3,,,,,10.0,5.0,Por que la atención para solucionar inquietudes es muy apropiada,Continuar con el nivel de servicio que tienen actualmente,,,,,,
2,2,10.0,4.0,BUENA PRESTACION DE SERVICIO,,,,,,,,,,,
2,2,10.0,5.0,La atención de la funcionaria fue muy amable.,,,,,,,,,,,
2,1,,,,,,,,,10.0,El servicio al cliente es excelente y maneja una buena rentabilidad.,1.0,,"El servicio al cliente del ejecutivo de cuenta siempre ha sido excelente, está dispuesto y disponible a las solicitudes que se realizan y mantiene una comunicación constante y activa con nosotros.",
2,1,,,,,,,,,10.0,ES MUY BUENO,2.0,,Nuestro gerente siempre esta dispuesto ayudarnos en todo,
2,1,,,,,,,,,10.0,"excelente servicio, seguro y confiable.
asesres amables",1.0,"Mas oficinas, ya que han cerrado varias y nos toca ir muy lejos","en nuestra experiencia personal con el banco y los asesores, nos hemos sentido respaldados y una ecelente gestion, de nuestra parte nos sentimos muy seguros y bien atendidos, respuestas y soluciones rapidas y claras",
2,2,10.0,5.0,LA ATENCION FUE EXCELENTE POR PARTE DEL ASESOR Y LA INFIRMACION MUY CLAEA Y PRECISA,TODO ESTA BIEN,,,,,,,,,,
2,2,9.0,5.0,Excelente atención de la asesora.,,,,,,,,,,,
2,2,8.0,3.0,Porque siempre se les ha tenido en buen concepto.,Continuar con el servicio impecable de siempre.,,,,,,,,,,
2,2,10.0,5.0,Excelente atención y servicio !!,,,,,,,,,,,
2,1,,,,,,,,,9.0,"Yo, he tenido excelente servicio de  los funcionarios del banco, y los productos me han parecido buenos",2.0,"Hacer más amigable el portal empresarial, yo lo uso y es un poco complicado de manejar",Los aspectos que evalúa son generales y considero me ha ido bien.,"Por favor intentar que el portal sea más sencillo de manejar, y el call center lo atienda a uno más rápido, también que los costos de manejo sean competitivos."
2,1,,,,,,,,,10.0,Porque atienden bien,2.0,"Mejorar la web, el portal empresarial",,
2,2,0.0,1.0,"Llamo para solicitar una nueva tarjeta débito para la empresa. Después de los protocolos de seguridad y una espera de más de 45 minutos, me dicen que tengo que ir a la oficina, presencialmente, a solicitarla. En primer lugar, es lamentable la espera telefónica por parte de la Srta. Paula, podría haber dicho en el primer minuto de la llamada que se tiene que pedir en la oficina. En segundo lugar, es lamentable que obliguen a uno a ir a la oficina y esperar para pedir una tarjeta de débito para la empresa.
Nuestra asesora PYME sigue desaparecida, no hay forma de contactar con ella. Nadie nos dice si sigue siendo nuestra asesora PYME.","Atención a las PYMES. Asesores que respondan el teléfono. Y, sobre todo, mejorar la Banca Virtual Empresarial que es un desastre y lleva más de 5 años siendo un desastre. Y no hay ni aplicación para la BVE.",,,,,,,,,,
2,1,,,,,,,,,9.0,El Banco Colpatria es un aliado para nuestra operación,2.0,,,
2,2,10.0,5.0,,,,,,,,,,,,
2,1,,,,,,,,,10.0,Por su seriedad y seguridad bancaria,1.0,Ganar confianza con ustedes y nos ofrezcan mayor asesorías para invertir financieramente,PORQUE ME HE SENTIDO SATISFECHO POR LA ASESORIA Y ACOMPAÑAMIENTO QUE ME HA REALIZADO EL GERENTE DE PYME,NINGUNO MAS . A TRAVES DE TODOS ESTOS ULTIMOS AÑOS SE LOS HE HECHO SABER
2,1,,,,,,,,,10.0,"Prestan un buen servicio, los medios tecnologicos son excelentes y confiables",1.0,seguri prestando un buen servicios,,
2,1,,,,,,,,,10.0,"Siempre está atento a cualquier inquietud  despejando las dudas que se presenten.
Siempre responde a la solicitud.",1.0,"Seguir respondiendo a cualquier duda que tengamos ,contribuyendo a dar soluciones.",Siempre me han respondido y me han dado soluciones.,Muy agradecida con ustedes.
2,1,,,,,,,,,10.0,LA ATENCIÓN ES MUY EXCELENTE Y EFECTIVIDAD EN CUANTO A PROCESOS O DUDAS ES MUY ÁGIL.,1.0,Seguir prestandonos sus servicios positivamente.,Siempre están atentos a lo que el cliente solicita y es muy valiosa la atención.,"Seguir en la mejora en cuanto la atención y agilidad en los procesos que solicite el cliente.

Gracias."
2,1,,,,,,,,,10.0,"Hay buena infermación, atienden rápido las solicitudes telefónicas o por correo, son calros en el apoyo paso a paso",2.0,nos interesa tener tarjeta de crédito para algunos gastos puntuales.,"como les dije, muy bien atendidos, resuelven las dudas rápido, hay buena seguridad en la cuenta",no
2,1,,,,,,,,,10.0,,1.0,generar linea de credito hipotecario,,
2,1,,,,,,,,,10.0,El acompañamiento de Ingrid fue muy efectivo y profesional,1.0,,,
2,2,10.0,5.0,"Porque la rspuesta a mi solicitud y necesidad fue atendida de manera rapida, eficiente y oportuna por parte de La asesora Laura, que atendio muy diligentemente.
De manera concreta, con tiempos de espera cortos.","Seria bueno tener al mismo asesor en linea, los tiempos de espera antes de ser atendidos en la linea nacional son largos",,,,,,,,,,
2,2,10.0,3.0,Buen servicio,Ya nos indicaron proxima visita para conocer la empresa y nosotros a ustedes,,,,,,,,,,
2,1,,,,,,,,,10.0,excelente atencion y servicio,1.0,seguir prestando el excelente servicio  atencion.,por el excelente atencion y servicio en todos sus productos,felicitaciones y gracias por la excelencia en el atencion y servicio
2,2,9.0,3.0,Porque prestan el servicio adecuado al cliente.,Ser un m´s eficiente en el manejo de los servicios domiciliados,,,,,,,,,,
2,1,,,,,,,,,10.0,los ejecutivos de cuenta son muy amables y se mantienen en contigua comunicación,1.0,Los pagos realizados a los proveedores  sean mas facil de entender por los proveedores,La calificación  es para que Colpatria siga mejorando en la atención,gracias por tenernos en cuenta
